Raman shift [1/cm],IF1,IF2,IF3,IF4,IF5,IF6,IF7,IF8,IF9,IF10,IF11,IF12,IF13,IF14,IF15,IF16
790,227.9225965,183.0620398,833.4513887,566.3432802,499.8210129,152.0850425,358.4119894,620.7267439,701.9981896,2115.27609,777.8723774,852.6983581,1697.259219,1217.909648,380.8585647,141.9169784
788,255.2704122,195.787769,851.34257,556.8677666,433.7923661,137.4426196,353.3965845,653.0908,665.1013768,2103.615058,776.8743219,905.1511921,1758.997195,1217.790084,351.0998862,143.5640896
786,306.9588743,223.2744196,870.521845,535.0492536,420.7524601,124.7234823,375.6770496,683.5980933,680.2492024,2034.552232,757.6281047,898.5031905,1766.785343,1201.10333,315.9706491,177.6821253
784,314.6366731,204.964118,872.2919524,525.1789724,432.9641128,116.1264103,379.4187169,677.1076724,710.9034578,1942.243577,733.0593345,888.4167153,1694.120792,1154.489947,327.6166765,200.2753426
782,276.2842656,200.1505366,841.1478795,507.7237866,445.1125277,136.4115065,321.7885842,644.4291856,680.9122827,1850.54641,749.9525711,868.8549583,1509.14961,1056.015246,354.9181379,215.4839799
780,231.1341225,222.3390177,787.4872997,459.8156378,489.8801009,181.8137641,231.9557675,620.2464013,575.5455377,1751.870323,832.9230216,786.1146448,1254.263058,933.4662604,386.4643089,236.9269077
778,203.5605638,209.8991201,707.295814,411.5616225,584.065596,195.6100402,169.4551371,600.5293896,440.3009151,1668.255574,961.0004078,653.827592,1021.17264,826.6917038,428.0585587,242.7035711
776,187.7641295,171.9756725,591.761516,401.6909262,668.5026471,150.978489,158.5291207,562.8824669,333.3835594,1646.308903,1086.333868,556.0666817,831.656344,739.3690303,441.8779172,224.2328521
774,151.1897114,144.2631388,509.5666213,401.9052123,716.8296228,115.1281727,201.9584055,547.3520165,324.4230079,1664.726711,1153.793974,504.3383647,626.9906377,675.9000737,451.7023368,226.790088
772,93.30009665,127.9421136,462.4027379,392.1153753,774.297863,104.3325074,237.8889863,543.1984799,368.681012,1714.004937,1156.54568,451.0738798,476.3574934,669.974744,487.0152327,250.5470869
770,61.69484823,142.9909665,415.9711156,380.9839942,783.3626123,98.59138443,201.4965234,531.4695126,363.3050184,1795.121515,1152.042478,407.4414083,477.3282453,727.0793589,505.6861235,281.1140942
768,86.84702875,190.2641719,388.6676802,377.3295024,679.8815015,108.0074832,128.2386146,536.8303605,300.2506612,1881.692762,1168.553542,412.2569719,598.4950363,797.6699671,457.8339052,305.9508102
766,134.3820591,201.8085026,416.9235498,371.1837801,621.5695957,137.3543528,126.2205743,563.7441989,268.9766184,1924.095867,1145.48677,428.3055623,731.9142786,842.0352836,381.2797398,285.5672302
764,180.2650382,175.6606281,479.9525369,358.26677,622.2402765,122.4725912,200.1050866,567.947111,278.0286675,1884.026679,1079.920443,489.9413268,816.2544714,862.2724173,337.6861212,233.6400622
762,182.0019119,161.3654916,534.5865266,340.4742487,595.2868713,93.51058481,260.6959006,550.8912639,294.5845768,1832.318193,1031.176066,471.2885824,863.8535606,858.1019617,356.0710801,229.6477491
760,134.7700457,166.8131691,554.4439955,332.9739291,552.5092548,110.9980838,259.0231233,548.3039375,315.6098646,1835.734541,1020.573023,353.1494994,921.414261,846.3960658,410.374744,278.3886874
758,103.9440305,158.713229,548.897464,353.008673,548.7396117,136.8599637,244.4063287,568.978819,342.1394831,1862.578905,1011.510563,385.1290265,1002.433122,871.3218875,450.1049512,284.1044723
756,117.9116439,180.8008608,554.6699555,380.7381039,535.1075087,134.7391254,265.9808557,603.6410971,330.0259324,1917.635809,997.4296976,554.4944569,1072.198784,945.7042704,445.4694748,237.9733545
754,168.1285617,268.4928464,593.797434,411.7990496,519.428311,135.9271635,293.2569882,646.3722371,313.9432293,2037.294203,983.8811804,608.1374858,1151.487498,1034.173559,430.6120482,225.5338443
752,209.7196326,298.3810907,659.5749525,447.6626544,487.6251007,145.6990651,310.02672,698.3939269,340.7443114,2130.859661,954.9976334,602.9628355,1256.170933,1074.542913,427.5112699,268.0572552
750,212.6812667,209.3041614,721.3057029,464.8103414,449.7089852,155.6128894,321.5721511,730.2227562,378.955325,2079.331758,897.7000761,683.2094276,1355.633342,1053.773827,407.0333754,306.6129994
748,216.2529104,171.1126529,750.0159479,444.3827765,478.8949048,188.0766299,303.1820188,692.7852649,373.9060581,1940.360294,840.4287606,686.5362286,1415.566941,1029.236164,367.5473441,308.5052124
746,238.4896473,202.3732638,746.0091924,410.5285857,522.9059759,201.1431072,294.8282681,623.5171687,347.8112799,1861.473313,818.7241714,646.8356064,1405.373195,1024.813163,380.7353994,266.4178224
744,252.2975278,220.7887249,719.8458665,379.4709228,535.4957316,194.3116652,334.8691768,602.7521129,315.468089,1899.312948,834.3350348,641.4717239,1342.881714,1011.1033,441.2353346,233.4728794
742,259.9809845,218.7218099,690.5942123,364.6090813,538.9618339,201.7208151,361.276292,627.9568406,281.1354672,1981.472707,851.3614632,646.5597659,1309.081112,974.1721339,466.0223758,254.0111735
740,265.7409251,240.4510429,664.9334979,376.6814013,566.9630268,223.637041,312.6656138,642.2271568,245.0356619,2010.400929,849.4234523,616.7348744,1324.870822,927.6986992,427.3888255,303.9280762
738,228.3567306,260.2233126,624.1503074,402.2413388,607.0063091,238.1466013,265.670588,658.176237,197.7936546,1956.007138,859.4386329,592.8375483,1283.577558,866.5908463,408.3022542,339.4050812
736,199.7867057,265.5036041,602.0312176,415.6002007,629.0003722,252.6841281,253.4612071,658.6867201,228.9684797,1866.755449,871.7332328,591.5203844,1210.035723,822.6731143,450.042288,337.7020344
734,210.1826525,249.7651367,607.6832646,411.0979375,637.2387965,253.4409502,262.7609028,633.7825418,283.352235,1817.377761,868.4685273,596.9826507,1191.184086,807.1693216,480.8567006,317.3508306
732,209.8529537,228.8327031,593.5146058,411.6846364,652.4592879,226.5810475,286.2187761,620.8323409,234.782003,1815.941796,879.2217858,585.9421419,1188.860508,785.9364016,462.9737313,314.2919659
730,163.5174944,239.1296021,539.8999631,422.3903635,675.4214156,199.6198958,308.9669424,635.9170311,139.4918423,1802.393818,925.6553597,553.7725116,1104.863605,746.6526122,465.1454367,329.5072223
728,138.219264,282.907822,504.990029,405.4364035,706.2704353,198.6430492,279.2597636,613.7813303,121.8434998,1755.769112,947.8037779,534.8740738,1020.402433,734.9937037,495.3574566,331.6333593
726,170.8865489,321.5668521,495.8734912,396.5000893,748.2209954,220.5408339,239.9668891,578.4244109,146.7050578,1729.71047,980.7314418,552.8692513,985.3055933,713.6451281,507.8285643,324.355807
724,193.0926873,312.9419634,484.2791854,420.674963,759.8969827,237.5874665,242.1642155,570.9929528,168.1649529,1735.966871,1052.641698,561.7368484,951.9883622,649.9339714,481.351683,322.0995511
722,161.8790072,281.7960904,462.778852,433.9698839,715.3314003,245.4282568,258.8007386,564.8927744,192.9717984,1723.573462,1109.34398,518.7844094,877.4096245,596.709968,450.4308321,328.2783283
720,149.8009581,299.1927264,440.6557281,412.7810473,688.5004242,282.8061355,269.3152196,533.1767457,203.7742107,1682.588785,1124.151618,477.3462254,781.0158295,597.4400555,456.7835571,342.5886035
718,161.3518574,329.3895636,421.0540908,410.4640616,743.4552126,357.8146051,350.3813352,515.2292536,230.5457301,1634.157616,1141.138652,497.7291793,684.0848203,586.462202,480.3497399,352.5867645
716,183.7896046,343.5532595,390.4037357,428.8185843,805.2754274,465.4876594,491.8767729,530.1158972,275.2989683,1541.208361,1144.302516,530.6604279,618.9869083,548.2662137,462.9110405,318.3528328
714,206.4788268,375.365989,358.0908992,426.2882676,785.4504048,564.1244181,587.2527716,550.8821651,315.0131758,1430.865143,1141.484596,527.5797755,592.8055903,517.4656445,422.3158789,266.7449999
712,201.4893947,415.6957089,347.1828211,398.4994659,730.5758549,577.9927825,568.7354348,548.0456763,336.1794294,1403.694237,1197.642453,518.6083229,569.826118,488.692586,424.4740123,278.5497763
710,160.9361364,369.8727817,327.2210505,373.7330086,741.6300065,493.0817043,462.6610786,518.9739746,328.0857399,1419.555774,1281.359759,502.8025447,509.8939543,438.6932838,438.825701,321.5782578
708,130.7896684,288.5267534,267.838969,372.7484677,789.8727355,392.7775271,344.1437266,478.3002333,295.5966798,1335.315463,1319.515592,480.2917206,406.0595501,389.0586909,424.0127037,316.741161
706,105.4324256,245.6763044,211.5983869,384.8773434,834.4354965,273.7646592,260.0083299,446.8308987,288.204434,1139.477404,1317.296043,432.1678763,305.2059284,327.911895,385.8026196,287.8853762
704,76.6870426,228.4805312,195.2254559,394.9391798,868.1102655,143.8121624,194.988167,424.6497647,325.283627,948.1526097,1323.152588,350.8241394,231.5574982,233.2620392,345.8704631,291.8303933
702,92.44110604,210.9136952,176.1131575,404.8781867,866.8407023,120.2812332,121.2164091,393.6335871,351.3524236,826.5526532,1345.005947,282.3673932,154.0847812,144.8285947,322.5204373,309.7518153
700,122.6690281,219.0400878,129.406594,397.9312509,863.6079286,155.0621277,58.26299542,367.780444,357.962536,763.585638,1384.09123,240.1902435,87.83350424,105.6876921,359.083792,326.9401988
698,125.9947842,237.2639683,82.76071731,383.6012574,891.3131448,144.1575661,26.89218161,353.2995752,398.4576136,734.0594667,1419.961798,174.7200516,50.92795142,108.3952735,367.3069552,345.8081223
696,123.4304968,241.5486259,62.71611021,388.4128133,945.4269455,118.8631695,23.98667225,362.3971981,433.2874718,657.7280597,1435.067567,132.2420755,34.28006136,119.138755,309.7122897,357.3571184
694,140.0186618,238.38729,58.84412919,410.5665495,1005.494688,144.5910269,34.61049218,394.8130782,404.9106074,481.106789,1432.012994,183.4476672,26.65226332,117.5081248,295.0965715,350.3415571
692,143.9419317,238.3548505,54.50368557,428.5339606,1033.925502,157.9046323,50.96362909,393.399449,410.8524957,308.8472598,1418.618739,247.497237,36.89856113,110.2450257,352.181337,350.27598
690,150.355121,254.200014,52.45386342,446.3781161,991.2556664,155.6890108,70.33284679,335.4839038,471.1712052,230.7173978,1404.445258,284.253537,78.76456383,133.4720596,313.6762203,368.6829646
688,176.8792659,269.302521,66.648779,450.6268576,924.4444949,149.1870294,75.56573527,292.3479186,524.7093429,201.4037916,1383.180698,298.772484,158.4752121,210.4673323,211.9588832,374.7182351
686,207.5345362,266.6833752,114.2186164,451.5501831,857.7573722,155.1540933,62.67647909,293.3713926,583.9039859,199.2983287,1341.166555,301.6482649,271.9310638,320.5817756,181.0644401,366.1979446
684,222.0450182,260.7922903,200.5413905,487.692386,768.6132224,193.2011852,69.33971916,293.7172155,687.7766948,257.5254601,1278.387486,311.1316233,419.2203766,418.6967653,192.3356883,377.2823457
682,230.461639,264.0259205,303.8066342,536.6288587,717.4827487,225.2777498,135.5725426,320.5132744,731.5449653,275.1259496,1200.260707,353.6362454,604.9301245,491.8680449,189.9766071,393.0124406
680,242.6954711,275.3266174,409.257241,550.3672185,674.2027978,210.0011263,216.9026948,353.9463485,752.5638829,265.1944156,1097.095584,403.1685815,818.7500058,596.4927351,171.8374571,396.8895775
678,267.2768544,273.3873961,512.1999965,534.4901563,620.8411622,188.5753472,256.757173,344.620196,827.220099,278.0330897,996.0423635,442.8218735,1041.511352,744.8032842,167.8690135,413.5774304
676,296.7339653,259.7196558,596.0259483,533.2269471,604.9228374,212.105438,269.2068654,324.8946775,912.4751835,321.8873585,932.5417813,481.535039,1251.031521,889.9591038,209.356816,428.1855687
674,308.6526403,274.309531,649.9155593,558.8901318,626.3867324,253.9675345,307.4764202,376.4012289,940.8854913,404.289935,883.7002542,510.5746251,1442.025068,1019.242261,281.430555,387.3658559
672,319.4046275,292.8615053,722.2076444,593.76188,613.1723767,296.9975226,381.2323005,440.3277749,981.0321877,467.2622546,808.5300682,516.0455623,1649.584842,1147.98027,308.8143578,410.7594447
670,323.2357845,241.8576782,818.8547815,618.627199,568.443791,291.9026026,452.5896349,484.9969988,1053.223381,553.1875977,701.5344542,513.6797326,1888.700471,1266.002551,336.7654872,466.5192573
668,306.2085956,173.8507666,909.6467186,629.4940319,524.8786076,241.6936969,490.5196684,516.766807,1096.421994,632.4703088,607.2079324,508.4058147,2131.957381,1355.279183,354.2439523,426.4257971
666,279.6547438,173.1037428,987.2699663,625.536882,482.9512418,210.9114375,513.0756297,514.6265863,1085.12097,638.0614652,549.5884398,500.2818821,2343.103056,1428.932648,285.2054145,328.4757377
664,249.5955729,142.1125272,1061.316431,597.9638553,443.8574755,195.9883862,555.4111108,486.8957032,1077.134397,777.7180746,470.3361413,520.9050181,2529.580575,1530.658539,226.16041,305.4270362
662,214.2716377,97.07380716,1140.661825,564.6892492,383.5925631,167.1531615,600.3913758,532.3839119,1085.124194,1077.38726,339.2126763,518.5204131,2770.353781,1682.445964,232.7029118,312.1545557
660,200.3267458,118.9383019,1254.817542,547.9558069,285.5574826,147.6126954,618.5409234,618.588089,1093.700989,1282.853736,221.8630822,505.7654617,3087.955391,1810.933339,231.649633,317.4750804
658,198.2388777,167.2835966,1392.823913,539.6357761,201.3666038,147.7505023,609.4388662,646.3235722,1122.436669,1349.499101,162.9098969,545.31826,3393.861835,1865.653,192.4842168,327.5632884
656,173.6714445,148.3205342,1491.262632,515.6187145,200.7733681,140.9860487,595.6503945,635.9286116,1187.732872,1458.60706,117.8075512,599.0936173,3586.733309,1897.6535,188.2479003,318.988367
654,185.8850971,133.4536054,1536.084211,476.7791629,238.4727368,154.4845074,597.5786863,650.6192592,1226.264075,1504.074588,71.31746976,578.124168,3659.086733,1918.568954,224.5214663,301.2892602
652,223.2110051,158.863497,1545.520652,439.6315595,252.9800423,184.4717452,617.1307186,660.752664,1213.832385,1535.584071,42.03233565,529.2126904,3668.226166,1893.042776,276.5385882,280.2756314
650,205.1293114,186.8663936,1535.235774,406.6854307,255.733383,209.0240556,629.9662061,647.4353726,1165.680463,1604.460392,56.12140016,493.0617758,3640.846924,1831.709327,315.4188458,273.6220892
648,133.9842789,186.5411306,1513.164274,373.3516747,280.586961,220.1548566,610.4358215,644.3677105,1102.145415,1664.268625,104.0336837,446.5986608,3570.255082,1786.949934,344.5245513,295.6723047
646,111.146757,180.4580108,1484.784476,352.5506117,320.5314998,222.5725504,568.067429,652.4778109,1047.677763,1714.251643,137.6460646,396.6117963,3480.738321,1770.125121,387.4686461,329.2655265
644,126.1773094,203.699652,1438.434545,344.5512131,387.9945159,228.2617619,547.7358719,658.6205062,1015.641657,1760.728911,148.7551844,356.4958534,3389.746251,1749.816864,412.7214495,345.9597856
642,139.8479317,231.4067691,1380.077323,329.2419044,451.804936,238.5127907,559.9393979,667.2870767,985.0246003,1830.038726,200.7950734,357.5617756,3283.754806,1697.051386,416.1298193,349.5510565
640,125.0187328,237.0742668,1325.206552,317.4097942,475.2898604,250.5216839,547.9749011,675.1744132,926.3806619,1917.897634,287.5792489,381.6361105,3153.05244,1640.2747,422.3179079,369.7871474
638,77.40399395,236.260471,1282.348515,335.7182849,472.7921097,256.754051,480.487655,673.1638884,855.8658469,1991.207559,324.6651561,377.7644521,3017.252679,1621.995176,435.3307301,402.309366
636,52.25195573,229.0157236,1260.33929,357.1700848,468.4552926,235.0343859,438.9776516,679.6095237,834.5744748,2064.297326,325.8999232,369.2357791,2908.430226,1611.995429,441.567646,399.8691702
634,71.8201539,225.8969703,1240.690655,355.7306648,446.0696929,187.5715392,463.1075678,700.2991891,843.4873568,2145.712063,349.7564385,372.1696772,2825.194829,1567.118795,437.9199524,373.3185895
632,103.6819716,243.0555247,1209.201542,342.5711162,419.3063332,166.8726026,490.009318,728.5509217,813.5503358,2173.75875,379.3215433,348.737833,2711.528822,1502.36169,431.741577,369.1262728
630,108.1112824,259.6505838,1175.263365,347.6306219,436.3785671,184.6181394,466.5961298,743.1278786,762.7731948,2148.983779,380.7333131,314.3281245,2569.47928,1466.51263,439.568544,398.0139855
628,86.61648287,246.6412582,1140.287632,372.7161013,476.5591922,191.0621296,431.1783024,729.3812368,772.4815744,2166.999288,394.372048,342.2944265,2466.559154,1464.990245,468.1464208,429.5263463
626,110.0268603,243.8780722,1080.724065,376.4057564,423.8257184,218.485507,426.2278483,726.1631799,792.5951692,2183.489879,460.2110435,373.1702046,2347.6514,1445.264261,486.0284724,457.8522032
624,179.6200112,242.6109413,1008.662551,352.3199747,464.7519652,235.1622442,440.4597573,757.4295951,751.2910472,2160.199516,564.7503312,357.8989813,2165.802832,1388.641964,473.1625744,472.224254
622,204.521351,227.7395289,948.8836492,332.9502282,552.3017855,223.6654316,432.0081861,781.1005957,681.5444518,2162.111662,653.5335948,294.125331,1972.86622,1325.84042,485.9324489,461.0879623
620,173.753297,208.0196865,902.758222,334.9107997,460.9097732,230.1985877,410.0252794,764.5467295,658.862135,2210.658654,710.3481958,218.1342409,1816.744744,1276.130528,565.0085316,446.3253331
618,194.5344302,182.7488912,851.3715426,345.9861377,439.8593348,240.7761495,428.2030357,756.9638197,672.0286399,2206.802739,773.3107513,205.175074,1667.573553,1230.809347,618.4091349,458.1018269
616,236.7644436,212.3301456,770.8184468,368.5217123,567.6436169,209.9781459,433.5060404,782.6585293,681.4384802,2205.871738,805.5263323,254.2610224,1585.901524,1222.455881,564.5463942,449.4039757
614,257.0339732,211.0754989,707.1303968,395.497229,555.8376068,189.0658603,392.3317149,814.8529726,697.2542955,2275.422376,779.9712563,333.3880689,1606.055894,1245.521561,447.2313971,433.5137521
